id	desc
21597117	When an opponent's monster declares an attack: Your opponent chooses 1 random card from your hand, then if it is a monster that can be Special Summoned, Special Summon it. Otherwise, send it to the Graveyard.
21598948	When your opponent's monster declares an attack: Toss a coin and call it. If you call it right, the attacking monster's ATK becomes 0 until the end of the Battle Phase. During each of your Standby Phases, pay 500 Life Points or destroy this card.
21607304	[INVALID_DATA]
21615956	A Flamvell guardian who commands fire with his will. His magma-hot barrier protects his troops from intruders.
21620076	While this card is face-up on the field, its name is treated as "Plaguespreader Zombie". Once per turn: You can target up to 2 face-up Zombie-Type monsters you control, except this card; they become Level 2 until the End Phase. They cannot be used as Synchro Material Monsters, except for the Synchro Summon of a Zombie-Type monster.
21623008	If you control no monsters in your Main Monster Zone: Each player sends the top 2 cards of their Deck to the GY (or as many as possible, if less than 2), then, if you sent at least 1 card to the GY, and have 3 or more Spells in your GY, you can shuffle all your opponent's monsters from the Extra Monster Zones into the Deck.
21636650	Target 1 monster that was destroyed by battle and sent to your GY this turn; Special Summon it.
21648584	This turn, "Raidraptor" monsters you control cannot be destroyed by battle. If you have a "Raidraptor" monster in your Graveyard: You can banish this card from your Graveyard; you take no damage this turn.
21663205	If this card is Summoned: You can target 1 Level 4 "Gravekeeper's" monster in your GY; Special Summon it in Attack Position or face-down Defense Position. You can only use this effect of "Gravekeeper's Headman" once per turn. This effect is unaffected by "Necrovalley".
21672573	Each time you Tribute Summon a monster, each player can select 1 card from their Graveyard and return it to the top of their Deck.
21686473	[INVALID_DATA]
21698716	Once per turn: You can target 1 face-up "Crystal Beast" card you control; return that target to the top of the Deck. If this face-up card is destroyed in a Monster Zone, you can place it face-up in your Spell & Trap Zone as a Continuous Spell, instead of sending it to the GY.
21702241	When control of the equipped monster changes, inflict damage equal to its original ATK to its new controller.
21715135	If your opponent controls a monster and you control no monsters: Special Summon 1 "Gagaga" monster from your Deck. You cannot Special Summon any other monsters, except by Xyz Summon, during the turn you activate this card. You can only activate 1 "Gagaga Academy Emergency Network" per turn.
21744288	During the Main Phase (Quick Effect): You can Tribute this card, then discard 1 Spell; Special Summon 1 "Witchcrafter" monster from your Deck, except "Witchcrafter Schmietta". You can banish this card from your GY; send 1 "Witchcrafter" card from your Deck to the GY, except "Witchcrafter Schmietta". You can only use each effect of "Witchcrafter Schmietta" once per turn.
21767650	[INVALID_DATA]
21768554	Activate only while you control an "Alien" monster. Select and take control of up to 3 of your opponent's monsters that each have an A-Counter(s) on them. This card is destroyed during the End Phase of the turn it is activated.
21770260	During each of your Standby Phases: Special Summon 1 "Slime Token" (Aqua-Type/WATER/Level 1/ATK 500/DEF 500) in Attack Position. You cannot Summon any monsters, except "Slime Tokens" (but you can Set).
21770261	Special Summoned with the effect of "Jam Breeding Machine".
21770839	[INVALID_DATA]
21772453	Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by Tributing 1 "Flower Cardian" monster, except "Flower Cardian Maple with Deer". If this card is Special Summoned: Draw 1 card, and if you do, show it, then, if it is a "Flower Cardian" monster, you can destroy 1 Spell/Trap Card your opponent controls. Otherwise, send it to the Graveyard.
21785144	This card gains 300 ATK and DEF for each "Lightsworn" monster with a different name in your Graveyard. If this card attacks a Defense Position monster, inflict piercing battle damage to your opponent. During each of your End Phases: Send the top 3 cards of your Deck to the Graveyard.
21790410	Once per turn: You can equip 1 "Inzektor" monster from your hand or Graveyard to this card. If an Equip Card(s) is sent to your Graveyard while equipped to this card (except during the Damage Step): You can add 1 "Inzektor" card from your Deck to your hand. While this card is equipped to a monster, that monster's Level is increased by 3.
21817254	Rolls along the ground releasing bolts of electricity to attack its enemies.
21830679	If this card is Normal or Special Summoned: You can halve this card's ATK, and if you do, Special Summon 1 "Clock Token" (Cyberse/WIND/Level 1/ATK 0/DEF 0). You can only use this effect of "Clock Wyvern" once per turn.
21830680	Special Summoned with the effect of "Clock Wyvern".
21831848	Banish 3 "Gagaga" monsters from your Graveyard; draw 2 cards.
21834870	When a Spell/Trap Card, or monster effect, is activated while you control a face-up non-Effect Monster: Negate the activation. If this Set card you control is destroyed by your opponent's card effect: You can Special Summon 1 non-Effect Monster from your Extra Deck.
21840375	During your Turn: Target 2 Spell Cards in your Graveyard; shuffle those targets into the Deck.
21843307	When a Level 4 or lower Warrior-Type monster is Normal Summoned to your side of the field: Special Summon this card as a Normal Monster with the same name and Level as the Normal Summoned monster (Warrior-Type/LIGHT/ATK 0/DEF 0). (This card is also still a Trap Card.)
21844576	A winged Elemental HERO who wheels through the sky and manipulates the wind. His signature move, Featherbreak, gives villainy a blow from sky-high.
21844577	A winged Elemental HERO who wheels through the sky and manipulates the wind. His signature move, Featherbreak, gives villainy a blow from sky-high.
21858819	[INVALID_DATA]
21879581	Tribute 1 Synchro Monster you control. You do not take any damage until the End Phase of the next turn.
21887175	[INVALID_DATA]
21887179	If this card battles a Fiend or Zombie-Type monster, destroy that monster at the end of the Damage Step.
21888494	Select 1 Monster Card and 2 non-Monster Cards from your hand. Your opponent randomly selects 1 card among them. If it is a Monster Card, it is Special Summoned and send the remaining 2 cards to the Graveyard. If not, send all the cards to the Graveyard.
21893603	If this card is Normal or Special Summoned: You can add 1 "World Chalice" monster from your Deck to your hand. If this card is in your GY: You can send 1 monster from your hand or field to the GY; add this card to your hand. You can only use each effect of "Lee the World Chalice Fairy" once per turn.
21900719	Send 1 card from your hand to the Graveyard; equip this card to a monster. It loses 500 ATK, but it can make a second attack during each Battle Phase.
21908319	Inflict 1000 damage to the player who destroyed this Set card.
21924381	When a "Heroic" monster you control is targeted for an attack: Target another Level 4 or lower "Heroic" monster you control; double its ATK during this Battle Phase, then change the attack target to it and proceed to damage calculation, but monsters cannot be destroyed by this battle.
21947653	[INVALID_DATA]
21954587	You can discard 2 other WATER monsters to the GY; Special Summon this card from your hand. When Summoned this way: You can add 1 "Abyss-" Spell/Trap from your Deck to your hand. You can Tribute 1 other Attack Position WATER monster; this card can make a second attack during each Battle Phase this turn.
