id	type
513000162	33554465
513000163	33
513000164	33
513000165	131074
513000166	33
513000167	33
513000168	33
513000169	33
513000170	33
513000171	33
513000172	33
513000173	33
513000174	33
513000175	33
513000176	33
513000177	33
513000178	4
513000179	4
513000180	2
513000181	33
513000182	4129
513000183	33
513000184	1048580
513000185	4129
513000186	8225
700000000	33
700000001	33
700000002	8225
700000007	131074
700000009	16777249
700000010	16777249
700000011	33
700000012	16777249
700000013	16777249
700000014	16777249
700000015	16777249
700000016	16777249
700000017	16777249
700000018	2
700000019	2
700000020	131074
700000023	16777249
700000024	16777249
700000025	16777249
700000026	8388641
700000027	8388641
700000028	97
700000029	97
700000030	33
700000031	4129
700000032	8225
700000033	97
700000034	2
800000000	4
800000001	524290
800000002	262146
800000004	4
800000005	33
800000006	4
800000007	17
800000008	17
800000009	33
800000010	262148
800000011	2
800000012	524290
800000014	262146
810000001	33
810000002	65538
810000003	65538
810000005	4
810000006	4
810000008	33
810000009	33
810000011	33
810000012	131076
810000014	131076
810000016	33
810000017	33
810000018	33
810000019	4
810000020	4
810000021	2
810000022	33
810000023	131074
810000025	33
810000026	33
810000027	33
810000028	33
810000029	33
810000030	33
810000031	2
810000032	2
810000033	2
810000034	65538
810000036	33
810000038	33
810000039	33554465
810000040	262146
810000042	262146
810000043	262146
810000044	2
810000045	4129
810000046	131076
810000049	33
810000050	33
810000051	4
810000052	4
810000054	4
810000055	4
810000056	2
810000057	4
810000058	4
810000059	33
810000060	2
810000061	2
810000062	131076
810000063	65538
810000064	262146
810000069	262146
810000071	2
810000075	33
810000077	131074
810000078	131074
810000080	131074
810000081	8388641
810000082	2
810000083	33
810000084	131076
810000085	2
810000086	33
810000087	2
810000088	2
810000089	262146
810000090	262146
810000091	33
810000092	2
810000093	33554465
810000094	4
810000095	65538
810000096	131074
810000097	33
810000098	131074
810000100	33
810000101	33
810000102	2
810000103	2
810000105	33
810000106	2
810000107	4
810000109	97
810000110	97
810000111	33
810000112	2
810000113	4
810000114	33

300101001	134217728
300101002	134742018
300101003	134348804
300101004	134217728
300101005	134742018
300102001	134217728
300102002	134742018
300102003	134217728
300102004	134217728
300102005	134217728
300103001	134742018
300103002	134217728
300103003	134217728
300103004	134217728
300103005	134217728
300104001	134217728
300104002	134217728
300104003	134217728
300104004	134217728
300104005	134217728
300201001	134742018
300201002	134217728
300201003	134217728
300201004	134217728
300201005	134217728
300201006	134217728
300201007	134348802
300201008	134217728
300201009	134217728
300202001	134742018
300202002	134217728
300202003	134217728
300202004	134217728
300202005	134217728
300202006	134217728
300202007	134217728
300202008	134217728
300202009	134217728
300203001	134742018
300203002	134217728
300203003	134217728
300203004	134217728
300301001	134217728
300302001	134217728
300302002	134217728
300302003	134217728
300302004	134217728
301000001	134217728
301000002	134217728
301000004	134217728
301000008	134217728
301000016	134217728
301000032	134217728
301000064	134217728
301000128	134217728
301000256	134217728
301000512	134217728
301001024	134217728
301002048	134217728
301004096	134217728
301008192	134217728
301016384	134217728
302000001	134217728
302000002	134217728
302000004	134217728
302000008	134217728
302000032	134217728
302000064	134217728
302000128	134217728
302000256	134217728
302001024	134217728
303000064	134217728

10000	33554465
27551	131076
32864	17
35699	33554465
39015	33
41546	16777249
41777	4
50755	4
56889	4
62121	2097185
96540	2
98905	4
102380	33554465
111280	65538
114932	33
122520	33
123709	33
126218	4
128454	33
131182	33
135598	4129
146746	67108897
164710	4
168917	33
176392	33
176393	16401
191749	2
209710	33
213326	2
218704	33554465
220414	33
242146	262146
255998	33
259314	4
263926	33
269012	524290
269510	524290
276357	131076
282886	33
286392	8225
293542	33
295517	524290
296499	131076
303660	262146
313513	2
336369	4129
340002	33
359563	8388641
368382	16777249
373085	33
387282	33
402568	33
403847	131074
423585	33
423705	33
425934	33
440556	8388641
458748	65538
464362	97
473469	4
487395	4113
494922	8225
525110	4129
549481	17
564541	33
575512	524290
581014	8388641
595626	33
596051	4
598988	33554465
601193	8225
612115	33
637216	33
645087	33
645088	16401
645794	16777249
652362	4129
674561	2
675319	524290
691925	2
698785	8388641
703897	1048580
706925	33
712559	524290
720147	4
732302	17
734741	4129
739444	67108897
744887	33
756652	17
759393	2097185
770365	8388641
786906	4
799183	1048580
811734	4
816427	33
847915	131076
856784	2
876330	33
879958	4
899287	33
900787	8225
904185	65538
904186	16401
911883	2
917796	2
923596	33
938717	33
967928	4
975299	524290
980973	33
981540	4
983995	1048580
984114	33
987311	8225
1003028	33
1003840	524290
1005587	4
1006081	4129
1033312	2
1036974	2
1045143	33
1050186	33
1050355	524290
1050684	2
1061200	524290
1073952	2
1082946	4
1102515	33
1118137	262146
1127737	524290
1142880	33
1149109	131074
1151281	2097185
1154611	4
1184620	17
1197847	262146
1200843	262146
1218214	131074
1224927	4
1248895	4
1249315	8388641
1264319	2
1274455	33
1278431	33
1281505	4129
1287123	33
1295111	524290
1315120	4129
1322368	67108897
1344018	131076
1347977	2097185
1353770	131074
1357146	33
1362589	33
1371589	33
1372887	65538
1409474	33
1412158	97
1426714	8388641
1426715	16401
1434352	33
1435851	262146
1474910	33
1475311	2
1482001	67108897
1498130	4129
1508649	67108897
1516510	97
1525329	33
1527418	33
1533292	33
1539051	2
1546123	97
1546124	97
1557341	4129
1557499	262146
1561110	97
1566817	33
1571945	2097185
1580833	16777249
1586457	33
1596508	33
1621413	8388641
1637760	1048580
1639384	8388641
1641882	65
1644289	262146
1662004	4129
1669772	4
1686814	8225
1689516	65538
1697104	33558561
1710476	33554465
1735088	67108897
1759808	4
1761063	17
1764972	33554465
1781310	4
1784619	17
1784686	2
1799464	4129
1799465	16401
1801154	524290
1802450	131076
1804528	4
1825445	131076
1826676	33
1828513	8388641
1833916	33
1834107	131074
1834753	33
1845204	2
1855932	8388641
1861629	67108897
1861630	67108897
1872843	33
1896112	65538
1918087	131076
1929294	17
1942635	131074
1945387	97
1948619	67108897
1953925	33
1965724	131074
1966438	33
1969506	2
1980574	4129
1992816	8388641
1995985	33
2009101	4129
2047519	4
2055403	4
2061963	8388641
2067935	33
2084239	524290
2088870	2097185
2089016	33
2091298	8388641
2095764	33
2099841	2
2102065	33
2111707	97
2118022	17
2122975	4
2129638	97
2130625	4
2134346	545
2137678	33
2144946	524290
2148918	131076
2158562	33
2191144	8388641
2196767	33
2203790	8225
2204038	33
2204140	2
2220237	67108897
2250266	33
2266498	4
2273734	33
2287848	4
2295440	2
2295831	2
2311603	17
2314238	2
2316186	33554465
2322421	8225
2326738	33
2333365	33
2347477	33
2356994	545
2359348	4
2362787	2
2364438	2
2368215	67108897
2370081	262146
2371506	1048580
2376209	4
2377034	4129
2390019	2
2396042	16777249
2403771	8225
2407147	4129
2407234	8388641
2411269	67108897
2414168	33
2420921	33
2434862	4
2460565	33
2461031	33
2468169	17
2483611	17
2504891	65
2511717	33
2519690	97
2521011	33
2525268	33
2530830	8388641
2542230	4
2547033	131076
2561846	2
2572890	1048580
2584136	33
2602411	33
2618045	33
2619149	33
2625939	65538
2625940	16401
2645637	67108897
2648201	33
2665273	8388641
2671330	33
2694423	33
2729285	33
2732323	33
2743001	8225
2759860	131074
2766877	8388641
2772236	8225
2779999	4
2783661	65538
2792265	33
2801664	33
2810642	33558561
2819435	524290
2819436	16401
2830619	17
2830693	33
2833249	4
2843014	33
2851070	33
2857636	67108897
2863439	17
2881864	33
2903036	2
2906250	17
2924048	1048580
2926176	1048580
2930675	131074
2948263	33554465
2956282	8225
2957055	17
2964201	17
2971090	17
2971446	4
2978414	8388641
2980764	33
2986553	4129
2994495	4
3019642	33
3026686	33
3027001	4
3030892	33
3055837	1048580
3056267	2097185
3064425	33
3070049	33
3072077	33
3072808	4129
3078576	545
3096468	4129
3105404	4
3111207	4129
3113667	524290
3113836	97
3117804	33
3129635	131076
3134241	17
3134857	67108897
3136426	131074
3146695	4
3149764	1048580
3160805	131076
3167573	33
3170832	17
3171055	4
3204467	33
3211439	4
3233859	4129
3244563	4
3280747	4
3283679	33
3298689	65538
3300267	33
3356494	67108897
3366982	97
3370104	33
3381441	33
3395226	33
3405259	1057
3422200	33
3428069	33
3429238	8225
3431737	33
3486020	8225
3492538	262146
3493058	65538
3493978	33
3510565	33
3534077	33
3536537	33
3549275	2097185
3557275	17
3560069	33
3567660	2
3573512	17
3576031	524290
3580032	33
3603242	33
3606209	17
3606728	33
3611830	16777249
3627449	129
3629090	161
3642509	97
3643300	33
3648368	33
3657444	33
3659803	2
3679218	67108897
3682106	2
3693034	4
3701074	131076
3717252	2097185
3732747	17
3734202	131076
3752422	16777249
3758046	8388641
3773196	33
3775068	33554465
3779662	97
3784434	33
3790062	8388641
3792766	67108897
3797883	17
3810071	33
3814632	8388641
3819470	1048580
3825890	33
3841833	33
3846170	33
3868277	4
3891471	131076
3897065	97
3900605	2097185
3909436	161
3912064	33
3918345	2081
3954901	33
3966653	8225
3972721	65538
3985011	17
3987233	67108897
3989465	8388641
4022819	33
4031928	2
4035199	17
4041838	33
4042268	17
4055337	33
4058065	33
4064256	524290
4068622	33554465
4072687	65538
4081094	131074
4081665	33
4081825	4
4103668	8225
4130270	33
4141820	33
4145852	33
4148264	17
4149689	131076
4162088	33554465
4168871	2
4178474	4
4179255	8225
4179849	17
4192696	33
4206964	4
4215636	524290
4227096	65538
4230620	131074
4239451	16777249
4252828	33
4253484	33
4259068	131074
4266839	33
4280258	67108897
4290468	8225
4333086	4
4334811	33
4335427	33554465
4335645	33
4357063	524290
4367330	33
4376658	33
4388680	161
4392470	17
4404099	33
4417407	33
4417408	16401
4423206	8388641
4433488	4
4440873	1048580
4446672	2
4450854	4
4466015	4
4474060	33
4478086	67108897
4483989	131076
4538826	50331681
4542651	131074
4545683	33554465
4545854	524290
4549095	33
4550066	33
4587638	131076
4591250	97
4611269	33
4614116	262146
4628897	97
4638410	131076
4682617	4
4688231	97
4694209	33
4709881	67108897
4722253	33554465
4732017	33
4740489	524290
4756629	33
4779091	33554465
4779823	8225
4786063	33
4796100	97
4807253	33
4810585	131076
4810828	161
4820694	131074
4848423	33
4849037	129
4857085	262146
4861205	131074
4869446	131076
4896788	33
4904633	131076
4904812	33
4906301	33
4914353	67108897
4920010	17
4923662	4
4929256	33
4931121	4
4931562	17
4939890	2097185
4941482	33
4998619	33554465
5008836	33
5010422	2097185
5014629	8388641
5026221	131076
5037726	4
5041348	8225
5043010	67108897
5043011	67108897
5043012	67108897
5050644	524290
5052212	65538
5053103	17
5067884	16777249
5087128	33
5126490	33554465
5128859	97
5133471	2
5153769	4
5177985	33
5183693	262146
5186893	33
5206415	33554465
5220687	2097185
5230799	33
5237827	33
5244497	33
5255013	131074
5257687	2097185
5259518	33
5265750	17
5284653	33
5285665	33
5288597	2
5291803	33
5298175	33
5309481	8225
5318639	65538
5325155	4129
5325424	4
5329790	67108897
5338223	2
5361647	33
5361816	33
5368615	65
5371656	262146
5373478	33
5376159	4
5388481	17
5399521	16777249
5402805	67108865
5405694	129
5434080	17
5438492	33
5464695	17
5479217	4
5489987	33554465
5494820	262146
5498296	33
5506791	16777249
5519829	4129
5524387	67108897
5554990	4129
5556499	33
5556668	2
5560911	4129
5562461	1048580
5577649	4
5592689	33
5600127	65
5606466	4
5609226	4
5614808	8225
5616412	4
5628232	17
5640330	33
5641251	131076
5645210	33
5650082	4
5672432	4
5697558	524290
5703682	2
5728014	4
5758500	2
5763020	33
5772618	8225
5780210	4129
5795882	131074
5795980	65538
5817857	33
5818294	33
5818798	17
5821478	67108897
5832914	4
5851097	131076
5861892	33554465
5901497	33
5908650	33
5914184	131076
5915629	4
5929801	33
5969957	33
5972394	2
5973663	131074
5975022	33
5990062	2
5998840	33
6007213	33554465
6021033	8225
6022371	33554465
6039967	33
6061630	33
6075801	33
6077601	2
6103114	17
6103294	33
6104968	2097185
6112401	4
6133894	33554465
6137095	1048580
6142213	4129
6142488	33
6148016	4
6150044	97
6150045	97
6165656	8388641
6172122	2
6178850	262146
6203182	262146
6205579	33
6214884	33
6247535	8388641
6256844	33
6260554	1048580
6276588	33
6283472	16777249
6284176	8388641
6285791	33
6297941	17
6311717	33
6320631	33
6330307	33
6337436	33
6343408	2
6351548	33
6353603	33
6357341	4
6367785	17
6368038	17
6368039	17
6387204	8388641
6390406	2
6400512	17
6417578	65538
6430659	131074
6438003	33
6442944	33
6459419	4
6471156	131074
6480253	33
6483224	33
6494106	4
6498706	2
6511113	8388641
6540606	4
6544078	33
6552938	33
6556178	262146
6579928	33
6588580	8225
6595475	2
6602300	97
6614221	33
6616912	33
6622715	67108897
6625096	33
6628343	33
6631034	17
6691855	4
6713443	4
6728559	33554465
6733059	131076
6740720	17
6764709	33554465
6766208	8225
6783559	2097185
6795211	131074
6799227	4
6830480	16777249
6836211	33
6840573	65
6849042	33
6850209	65538
6853254	2
6859683	4
6890729	4
6901008	4129
6903857	33
6917479	33
6924874	33
6930746	33
6958551	2
6967870	33
6979239	33
6983839	8388641
6990577	33554465
7019529	33
7025445	33
7030340	65538
7044562	2
7076131	4
7080743	33
7084129	33
7089711	2097185
7092142	4
7093411	33
7127502	16777249
7133305	2
7150545	33
7152333	33
7153114	131074
7161742	33
7165085	2
7171149	4194337
7180418	33
7183277	33
7194917	8388641
7198399	33
7200041	33
7225792	17
7241272	33
7243511	97
7264861	33
7268133	33
7279373	16777249
7291576	4129
7304544	33
7305060	16777249
7337976	131074
7359741	17
7369217	1057
7391448	8225
7392745	2097185
7392746	16401
7394770	131074
7403341	1048580
7405310	65538
7407724	33
7409792	33
7443908	33
7445307	33
7452945	262146
7459013	17
7478431	33
7480763	67108897
7489323	33
7500772	33
7512044	2
7526150	17
7540107	33
7541475	33
7562372	17
7563579	16777249
7565547	4
7572887	33
7573135	33
7576264	33
7582066	8225
7593748	8388641
7602840	33
7610394	2
7610395	16401
7617062	524290
7617253	4
7623640	33
7625614	262146
7634581	33554465
7653207	2
7670542	17
7672244	2
7700132	2097185
7714344	33
7733560	33
7736719	33
